Price,Date,Close,High,Low,Open,Volume
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
534,2013-03-01,169.6746368408203,171.37055329445033,168.64871793918482,170.84712556864312,13906688
535,2013-03-04,170.13526916503906,171.31822626692062,168.52311275264614,169.36060277460913,14948007
536,2013-03-05,173.0140838623047,174.70998604029728,171.49614232772512,171.49614232772512,13159371
537,2013-03-06,174.87753295898438,175.53704829626884,173.08740193106618,174.17613054308163,10778102
538,2013-03-07,175.1392059326172,176.1860612396271,172.5325359386359,174.04000925789012,10529882
539,2013-03-08,178.23794555664062,178.94980226500908,175.8720454185002,176.5001559231001,10131948
540,2013-03-11,176.814208984375,180.18509134541247,175.88250456314714,178.4054287023777,10569010
541,2013-03-12,177.5155792236328,178.90790157559672,176.61527971927518,178.0704117143803,8552523
542,2013-03-13,176.9188690185547,179.34757837160808,175.91388680186594,176.3326317215418,9401899
543,2013-03-14,180.06991577148438,180.78178637743252,174.87751194892553,176.70951585902634,14790357
544,2013-03-15,176.63624572753906,182.02756140269338,175.51611228536404,181.05398381895805,12793329
545,2013-03-18,174.67860412597656,176.60482254200403,173.94581093361887,174.82517394551567,8023328
546,2013-03-19,172.7314453125,175.66264596929315,169.98868756910596,175.16015482745243,17970333
547,2013-03-20,172.24990844726562,173.7364454772201,170.29228504983018,173.6526992743498,20179135
548,2013-03-21,170.13526916503906,174.36457840198221,168.49170792504776,172.73147146152078,16660114
549,2013-03-22,169.71649169921875,171.8939625446581,168.40792951351588,169.23493712512803,11876985
550,2013-03-25,169.43385314941406,172.38599032155298,167.9682528375082,171.81022126622102,14058667
551,2013-03-26,164.01113891601562,168.54402756850348,163.309736570767,168.02059986636328,19465627
552,2013-03-28,161.82321166992188,164.5555153794081,160.04354896476974,164.35660417250557,26513604
553,2013-04-01,163.0480499267578,165.57097427967088,162.01166266847557,163.51913631473485,8326610
554,2013-04-02,166.2200164794922,166.76438078219695,162.95381668692792,163.35162513253334,11110756
555,2013-04-03,162.58741760253906,167.28779881929037,161.42539715972399,167.0365602217098,9321547
556,2013-04-04,160.7030792236328,162.8805364029636,160.00167682212881,161.73946643651965,11915658
557,2013-04-05,163.33067321777344,163.81222782213806,160.73447125454732,161.00664639212957,12989770
558,2013-04-08,165.27780151367188,166.3141884768178,162.8909654260534,162.91190197171971,8878601
559,2013-04-09,162.67115783691406,166.5759360418117,161.44632778961588,165.84312887306893,13081885
560,2013-04-10,163.1841278076172,164.13676880273098,161.5510349487087,163.33068366030074,12190258
561,2013-04-11,161.44635009765625,164.3775512249805,159.99121780995594,164.14724915382075,11428531
562,2013-04-12,162.33616638183594,163.39349010813783,160.1691775542999,160.58792253009307,11349794
563,2013-04-15,166.15719604492188,167.48670887706155,161.85460930366776,161.85460930366776,16184406
564,2013-04-16,168.5335693359375,169.59089307773388,164.44034796923484,166.86905768335868,17774606
565,2013-04-17,161.99073791503906,169.50717014214771,161.04856507046415,168.7220214462229,32105722
566,2013-04-18,163.64474487304688,164.39847465848837,161.77086772006666,162.57695285747582,13793320
567,2013-04-22,165.35110473632812,166.3874918581297,162.9538000088844,164.56597017731738,12790893
568,2013-04-23,168.2718505859375,168.71153212364666,164.57645158099612,165.71752153818446,12356228
569,2013-04-25,171.61129760742188,173.06642953939968,169.08837383570014,169.08837383570014,25921526
570,2013-04-26,165.90594482421875,172.73145573625735,165.34064400257574,170.21899987543563,20852076
571,2013-04-29,165.9582977294922,167.26686002701763,165.07893469707946,166.05251220232182,20968563
572,2013-04-30,165.026611328125,166.79579188439675,162.7130524723305,166.16768135400264,17548959
573,2013-05-02,168.10435485839844,168.96278136630517,164.02161577281237,164.85909175425618,27236264
574,2013-05-03,167.6018524169922,170.82617875434812,166.42937773595418,168.12528011134853,12917135
575,2013-05-06,172.01959228515625,172.72098065302237,167.9577899682973,167.9577899682973,9358282
576,2013-05-07,173.3909912109375,175.01361580951874,171.61132850670708,171.998668668683,16529868
577,2013-05-08,173.70501708984375,174.38548284853786,172.113797522134,173.7992455316273,11858396
578,2013-05-09,171.2867889404297,174.12377525138356,170.63774193057978,173.4433234173313,8182539
579,2013-05-10,172.26168823242188,173.8615217831208,171.4670828767367,172.63251160903545,9081731
580,2013-05-13,170.1533203125,174.92100913855316,169.2633498456466,172.34644868552874,9087230
581,2013-05-14,169.1256103515625,171.42469822611395,168.58527420365945,169.63416285223155,8828077
582,2013-05-15,173.54367065429688,173.92508857928922,169.94142482807692,169.94142482807692,11255447
583,2013-05-16,178.13124084472656,178.7987116159195,172.80202679002812,172.90798643118703,15197535
584,2013-05-17,177.0399627685547,178.9894163558897,174.45482209902246,178.13122960072207,12484982
585,2013-05-20,176.11822509765625,181.17196686819017,175.60967255562093,177.44258627490663,13237846
586,2013-05-21,175.57789611816406,177.9935243282923,174.87864164848907,176.10763778183957,10594235
587,2013-05-22,173.49072265625,176.72214556790004,172.37825237091332,175.89575644827556,12579289
588,2013-05-23,166.22262573242188,172.90798449897113,165.3008716356445,171.98623040219374,12798137
589,2013-05-24,166.64642333984375,168.3945664584781,165.11017121319196,168.11910816890074,7975390
590,2013-05-27,175.51429748535156,176.46783513873956,169.72950427412096,170.10032761597728,18956469
591,2013-05-28,178.7139892578125,179.45563616255276,175.06936447874455,175.8745786933319,21734556
592,2013-05-29,179.66749572753906,180.0701027643182,176.6055859699426,178.09945992449124,25752389
593,2013-05-30,177.3154296875,179.26488336989286,175.8745426695735,179.0529923804701,18225094
594,2013-05-31,170.85255432128906,177.0929272482951,169.9625981057178,176.74329300418793,17159386
595,2013-06-03,166.95367431640625,170.65127102788324,166.3921349149766,170.30163675688047,14165128
596,2013-06-04,165.32205200195312,169.47524249282245,165.0995664741026,167.52578890719352,14752690
597,2013-06-05,169.94142150878906,170.42878491872514,165.385623886609,165.385623886609,12748842
598,2013-06-06,167.82241821289062,170.34399131506126,166.99602933918928,169.51760244135994,17113393
599,2013-06-07,166.0425262451172,169.94143380675382,165.49159549987635,168.2886274261047,9420701
600,2013-06-10,167.26092529296875,168.56409735907062,165.70348403051125,167.1867634440317,11361378
601,2013-06-11,166.46633911132812,167.71652442747177,164.28379086621987,166.02135382145028,13242164
602,2013-06-12,167.5681610107422,168.98787295256673,165.74584207870998,165.92596354915597,12774566
603,2013-06-13,167.35630798339844,168.0131984884264,165.39625931003025,165.91542064090967,9726275
604,2013-06-14,172.62188720703125,173.72374845191786,168.69119687149242,168.71238596678165,17575615
605,2013-06-17,174.93157958984375,175.42953750330318,171.86965612629595,172.80200466361458,11089648
606,2013-06-18,174.47601318359375,177.4637608923433,173.21521940887268,174.53958047804477,15658352
607,2013-06-19,176.23477172851562,176.56321693384075,172.6749038013244,174.1793723837355,17331546
608,2013-06-20,169.09384155273438,173.31058561545797,168.45815440730865,173.31058561545797,17422410
609,2013-06-21,168.00257873535156,171.7107703437603,166.0425303560003,169.49645275796877,20486223
610,2013-06-24,167.9601593017578,168.70179178340553,164.96181744231765,167.39861998553397,16311628
611,2013-06-25,170.3228302001953,173.7343741682706,168.45814704544082,169.45406299255296,19232377
612,2013-06-26,170.2804412841797,172.57952911543453,169.75069969533078,171.52004593773668,16661304
613,2013-06-27,175.8745574951172,177.3472424305246,172.56895876699193,173.0139440272161,25751492
614,2013-06-28,182.7823944091797,184.98611736876694,179.26489068188042,184.2444705856847,48133694
615,2013-07-01,187.6771697998047,188.16453315207048,181.30966257639236,182.6552126053471,20497553
616,2013-07-02,184.74241638183594,188.96976881854775,184.08554018626458,187.12626067735573,17779689
617,2013-07-03,180.2926025390625,182.94132506406584,179.80523906553435,182.33742153369835,12816463
618,2013-07-04,182.5811004638672,184.47758164918088,179.55097404568406,180.76937568550778,13233510
619,2013-07-05,186.5435333251953,187.47588188001592,183.57697488528405,183.57697488528405,12756629
620,2013-07-08,183.70411682128906,185.08145061172908,181.83943378192154,184.3504125934127,14253091
621,2013-07-09,185.36753845214844,186.85081789852768,183.72532660959973,184.15971730792333,12922258
622,2013-07-10,181.3838653564453,186.43760694154372,177.78160534968922,185.25097495705108,22237458
623,2013-07-11,184.3610382080078,185.0496981468077,182.07254453757898,183.29094615505437,11368001
624,2013-07-12,188.57774353027344,189.85972633155825,184.2656349931422,185.2509562919627,14371976
625,2013-07-15,190.0398406982422,190.68612232461388,187.74075286748698,187.74075286748698,12913233
626,2013-07-16,190.83447265625,191.65026711808696,187.1156725976765,187.95267030358002,12974694
627,2013-07-17,193.87521362304688,194.50030625829774,191.34304528506559,191.34304528506559,23132227
628,2013-07-18,194.36253356933594,194.93465332303572,192.65675471162288,194.5214517939958,12303560
629,2013-07-19,195.7292938232422,196.61925012214186,193.47258406532214,194.74397243434802,14298611
630,2013-07-22,192.62498474121094,193.88577851445632,190.4848292508305,193.88577851445632,16958736
631,2013-07-23,192.73098754882812,196.00478881211237,192.24362403784522,193.2607292655549,12430954
632,2013-07-24,192.6885528564453,194.2883863514399,189.6796160402491,192.40250003053197,13788582
633,2013-07-25,188.74728393554688,193.292487349585,185.9290629017545,191.968126160501,15831296
634,2013-07-26,188.62014770507812,191.4913556091563,187.62423172059485,189.0545383976625,9565406
635,2013-07-29,187.6771697998047,190.42124259764265,187.00969913178213,187.9632367403423,9151355
636,2013-07-30,181.66990661621094,189.0121411610282,180.9388685988545,187.96325253247218,11393034
637,2013-07-31,184.7848358154297,186.4058445160738,178.5444615353426,181.94541134291745,15795755
638,2013-08-01,180.11248779296875,187.07330529501706,179.0212208338206,185.4417021313885,11071339
639,2013-08-02,181.66990661621094,184.76359975749995,180.11246549669062,182.2314318515543,12821918
640,2013-08-05,182.55987548828125,184.96490878764857,181.33087953909154,182.23143033094652,12559130
641,2013-08-06,178.2159881591797,183.12140583402282,175.90631987930865,181.90300439958722,12415511
642,2013-08-07,184.86956787109375,186.86139973081237,176.08643184151038,179.05299053236473,18794821
643,2013-08-08,183.4286651611328,184.8695662968429,181.62753520526383,183.78889398129172,11367214
644,2013-08-12,179.1907196044922,184.9543241941744,178.08885818144284,184.13851560378222,8728866
645,2013-08-13,180.72695922851562,182.22083301966828,176.93401180564896,178.62918202071077,11537003
646,2013-08-14,183.29090881347656,183.9266100143187,179.57212326969562,181.3838476457239,11260259
647,2013-08-16,175.1752471923828,183.71469321745377,173.15163197469633,183.29089715881454,27321905
648,2013-08-19,173.80856323242188,176.7221496831905,171.11747650187303,174.39129183851813,16150138
649,2013-08-20,174.88922119140625,176.04405537303424,170.58770680394352,171.86967557916157,11418893
650,2013-08-21,166.0425262451172,176.87046753967834,165.32206855485308,176.5102386945463,15711357
651,2013-08-22,170.81019592285156,171.3505321018604,164.0506893379341,165.79883247121535,22293762
652,2013-08-23,173.6496124267578,174.75147383540653,171.31874087390437,172.42061642747862,14332191
653,2013-08-26,174.30650329589844,176.18179524525712,171.2975661948064,174.2853141956764,9916035
654,2013-08-27,170.20628356933594,174.79385064928525,169.51762373061067,172.48418235807023,13094883
655,2013-08-28,172.01800537109375,173.448311916862,161.8681304141019,168.47932700053184,25813146
656,2013-08-29,179.10597229003906,180.8329405025972,172.1663440799749,172.90799086246375,30837833
657,2013-08-30,180.92828369140625,182.23144156242543,175.51431333318467,178.79870852925944,21443760
658,2013-09-02,187.8997039794922,188.5883638700292,180.79054880090757,180.79054880090757,21052445
659,2013-09-03,176.08641052246094,188.94855965849763,175.5142907812662,188.2069130031135,17326878
660,2013-09-04,179.97471618652344,183.19554355327438,176.51020007802063,176.66911829334347,13323596
661,2013-09-05,182.77178955078125,184.29746134858308,180.3455809922984,182.8671546468389,14254145
662,2013-09-06,183.92660522460938,185.09203382092957,178.31132491797302,184.3504012991597,15048312
663,2013-09-10,188.6625213623047,189.34060083217514,183.55580696353135,184.96492450678505,18493766
664,2013-09-11,188.11158752441406,189.2028544140711,185.22978518741178,188.3764654071568,14860857
665,2013-09-12,185.49464416503906,190.91920855685518,184.59407925839326,188.16454109475328,17979275
666,2013-09-13,184.98611450195312,187.25341887074902,183.72532064822303,183.9266312381919,9825959
667,2013-09-16,182.60227966308594,188.1010068602562,180.9600819326193,187.7301834550131,12050423
668,2013-09-17,181.83944702148438,183.07903762168627,180.66340957432303,181.45802908875837,10930099
669,2013-09-18,184.7635955810547,185.40989133772064,181.55336247469666,182.33738736363495,13704245
670,2013-09-19,188.71548461914062,189.8491438134936,186.5859236592995,188.17514846731416,18935509
671,2013-09-20,186.87200927734375,190.91924061775697,184.4563811043649,187.7407765396577,18362492
672,2013-09-23,185.27218627929688,186.68128972087467,183.29093470223913,184.7848228337738,8875005
673,2013-09-24,185.32516479492188,187.4335368928012,183.9584253659494,184.77421988725425,12352943
674,2013-09-25,179.91114807128906,185.3886847949993,178.45965260992554,184.85894326810754,17472523
675,2013-09-26,177.6226806640625,180.14425409037892,176.98699356913139,179.40262150378018,19874983
676,2013-09-27,177.9723358154297,181.06602940470222,177.35783774672458,178.41732107757534,12006474
677,2013-09-30,174.2641143798828,178.94704669026862,173.56485997062575,176.3089190052821,15922812
678,2013-10-01,174.0628204345703,175.85335589859943,173.26820092386396,175.09052003672724,9108666
679,2013-10-03,179.46620178222656,179.8794033745487,174.47602731441438,174.47602731441438,9108321
680,2013-10-04,181.04481506347656,182.16786554021675,177.5697039990016,178.11004013950586,9909849
681,2013-10-07,178.8516845703125,180.62101665428773,177.14590563419793,179.60391167986754,11265723
682,2013-10-08,179.04237365722656,181.1083671048576,177.82395819777494,180.04888401094036,12119312
683,2013-10-09,182.42214965820312,183.85245620518535,177.46375928663485,177.98290633154616,11954619
684,2013-10-10,182.23146057128906,182.82478369169286,179.69929226627292,182.01956956037864,9371240
685,2013-10-11,182.9412841796875,183.92660545716242,181.0236143660079,183.2909042720711,9773103
686,2013-10-14,184.41400146484375,185.40991746685953,182.9095329116907,183.2909367163486,12156983
687,2013-10-15,183.88426208496094,190.42128347959135,183.0790479753273,190.1352164776374,23041721
688,2013-10-17,186.5435333251953,188.16454167520354,183.2167460925296,184.3504052131209,17613513
689,2013-10-18,191.904541015625,192.40249896586627,186.8084214736703,186.8084214736703,22177371
690,2013-10-21,193.50433349609375,193.9916968296338,189.89149375731955,191.90451437695148,15143599
691,2013-10-22,191.59732055664062,193.02762737889137,190.17760828540818,192.275400111666,10246173
692,2013-10-23,190.01866149902344,192.65677503124195,188.09039692341142,191.80919693207053,8945093
693,2013-10-24,187.42294311523438,193.03821041414582,186.75545815104633,189.02276265833967,11717100
694,2013-10-25,187.9526824951172,189.18167861483948,186.33167387094096,187.33818443525604,9945744
695,2013-10-28,188.74728393554688,191.73504605974344,188.13278588862312,188.16456953872643,15374364
696,2013-10-29,190.0292510986328,191.54431406216042,187.29578669276202,188.39764809443204,14450634
697,2013-10-30,190.31529235839844,191.32180268171638,189.5842402758199,189.9656581386903,9614780
698,2013-10-31,193.82220458984375,194.5214589489918,189.85973021651355,190.70730825746654,19779731
699,2013-11-01,192.4554901123047,196.33320859450123,191.41719591635092,192.84750260953456,11890914
700,2013-11-05,192.76272583007812,195.30548830082935,191.41717567964463,191.41717567964463,10955587
701,2013-11-06,190.41065979003906,194.924064814548,189.6372294495473,192.82628760433994,9619806
702,2013-11-07,187.71957397460938,191.93633196088524,186.9143740713225,190.49543080061957,9792601
703,2013-11-08,185.6112060546875,188.16456325231363,184.59410099550922,187.74076712016833,8755784
704,2013-11-11,183.057861328125,186.91439083395974,182.2738363085045,185.1980170890873,8901228
705,2013-11-12,180.66342163085938,184.6894639301665,180.15486906826192,183.29094084679176,12169801
706,2013-11-13,178.9258575439453,182.52810337372367,178.43849412400863,180.0912862740403,8391536
707,2013-11-14,180.46212768554688,183.0790523875336,180.1972497777299,180.37737128142214,8031378
708,2013-11-18,185.35690307617188,185.99259008605603,181.4156181540277,181.82881966117566,12073167
709,2013-11-19,186.1197509765625,187.50767936275156,185.40990203205962,185.40990203205962,8434885
710,2013-11-20,182.76116943359375,187.10506168177315,181.59574079295345,185.3781078180998,13090661
711,2013-11-21,179.60391235351562,182.2314311898021,178.72453651016602,182.2102420921274,11465699
712,2013-11-22,178.78810119628906,181.4792014312858,177.80277987893294,180.3243673350038,7482129
713,2013-11-25,180.4727020263672,181.5639688971251,178.8516935442241,179.55094794487633,10078405
714,2013-11-26,178.25836181640625,181.55336551190183,177.474351059277,180.21840992661689,13965988
715,2013-11-27,177.55911254882812,180.0065241196714,176.98699275154047,178.94704091803865,11421820
716,2013-11-28,179.67807006835938,181.4686053604439,178.65037056489214,178.65037056489214,12546701
717,2013-11-29,180.79052734375,181.48979584615316,179.8158005757954,180.31377265337255,9884161
718,2013-12-02,181.23550415039062,182.85652660239637,180.59981711436484,180.74814078895523,7221751
719,2013-12-03,182.63401794433594,183.39685366590928,180.25017399557356,181.17192793208991,9184625
720,2013-12-04,181.3944549560547,183.82067746166175,180.7905373582742,182.42215452431188,8761077
721,2013-12-05,184.56234741210938,185.83373601565748,183.9372547342059,184.7742384402365,12534404
722,2013-12-06,183.6511688232422,185.33575890340248,182.4857399984841,184.3822210849906,7301066
723,2013-12-09,186.2469024658203,188.1645726332974,185.6641880594165,186.91438741882038,12704841
724,2013-12-10,187.45468139648438,188.31286805991687,186.15150957960256,186.15150957960256,8718563
725,2013-12-11,187.02032470703125,187.51828268989556,184.88016907916702,186.99913560754453,4977570
726,2013-12-12,184.3927764892578,186.469364490305,183.92660222933662,186.04556842265626,5690033
727,2013-12-13,183.22735595703125,183.94781360276346,181.73348206373663,183.7147193721116,8926111
728,2013-12-16,179.0635528564453,182.70817619547282,178.67154045568228,182.23140741506873,10046119
729,2013-12-17,177.82395935058594,180.72695040209942,177.30481234830245,179.83699421598774,10089421
730,2013-12-18,182.22080993652344,183.04721291457705,177.82394550906045,177.82394550906045,12009855
731,2013-12-19,180.97067260742188,183.16380105117645,178.77753001874066,183.16380105117645,13450539
732,2013-12-20,189.6796417236328,190.2835593944068,182.67644578609404,184.7742233732075,20508621
733,2013-12-23,189.91270446777344,192.61438513243652,188.58834343494058,190.4954187958439,16191974
734,2013-12-24,190.2941131591797,191.76679780372078,189.6690065213,189.96566801783226,7306775
735,2013-12-26,188.0692138671875,190.7073274841682,186.91437965257163,189.5418987197838,14619868
736,2013-12-27,186.22567749023438,189.41473550318136,185.81249011169402,188.29168510755676,7744563
737,2013-12-30,187.973876953125,188.5565913788218,185.59003235261332,186.68129935009077,10315527
738,2013-12-31,189.69021606445312,190.33651186854013,187.97385662465712,188.16455851410362,5706010
739,2014-01-01,188.33407592773438,190.33650224538601,188.07979260973613,190.16697531841217,5849398
740,2014-01-02,185.40989685058594,189.8597347144782,184.3716027635036,188.10098300885392,6023632
741,2014-01-03,183.1320037841797,185.0602683328614,181.17195558765766,184.68944496313208,12833897
742,2014-01-06,181.16136169433594,182.92011346090413,180.1124730219564,182.67642468165374,13315857
743,2014-01-07,178.4384765625,182.22082936079266,178.00408593259885,181.08718439063873,17311470
744,2014-01-08,179.91114807128906,181.6698854141942,178.9258268509811,178.9258268509811,12726430
745,2014-01-09,180.2607879638672,180.9176782795828,179.06357565913305,180.20781521984577,8309185
746,2014-01-10,181.83944702148438,185.68536756294947,179.68868271564884,179.7628445632766,14839980
747,2014-01-13,186.5541534423828,187.10508418302723,183.9266343381726,183.97960708776085,12058586
748,2014-01-14,186.78724670410156,187.43352839060924,184.86957659937613,186.1515454225295,12075547
749,2014-01-15,187.62420654296875,189.6478218902114,186.68126343473506,187.46528831515113,12660424
750,2014-01-16,187.77256774902344,189.28763081098396,186.9037863722555,188.3129039358117,18038361
751,2014-01-17,187.47592163085938,190.05046817850496,186.52238377692728,188.40827038336752,15463211
752,2014-01-20,184.29745483398438,188.3764696475908,183.52402441229725,187.93148441311584,16576057
753,2014-01-21,182.87771606445312,185.11322231566064,182.65521640719848,184.9119258997426,9806364
754,2014-01-22,184.86956787109375,185.48406587900305,181.8394418840687,182.97308695563123,8517726
755,2014-01-23,183.46046447753906,184.62589328679715,182.35860296933936,182.35860296933936,13767334
756,2014-01-24,183.85243225097656,185.33571134959828,182.46450408074531,182.65520593752623,11879019
757,2014-01-27,178.66098022460938,182.40096935401618,178.06767130823877,181.38386431311633,12345838
758,2014-01-28,179.02120971679688,181.38386498648623,178.56562994210609,179.4767894914877,11573795
759,2014-01-29,177.27305603027344,180.64222186287392,176.93403043851325,180.07010203185237,12374165
760,2014-01-30,174.8150634765625,176.6903555077748,174.22175449952124,176.17120838474779,14102043
761,2014-01-31,176.11822509765625,176.60558853981203,175.05874181382654,175.23884916280258,11038353
762,2014-02-03,173.94627380371094,175.8321459979225,173.63901773168647,175.06932430985472,8227762
763,2014-02-04,174.08399963378906,175.16467192254606,172.304058820595,172.59012578876022,12362252
764,2014-02-05,173.17283630371094,174.073401239423,170.97970812761744,173.77673972880228,11298451
765,2014-02-06,172.87619018554688,174.62433318078698,171.2445730827461,173.75555188513007,10826505
766,2014-02-07,172.5795440673828,174.56078145900872,171.7637354432099,174.20055262100593,8459052
767,2014-02-10,174.16876220703125,174.94219260197923,171.88026881526775,172.74905015467968,10345205
768,2014-02-11,170.63009643554688,174.81505691438926,170.10035478183173,174.39127490735856,12609169
769,2014-02-12,173.31056213378906,174.15815430946836,171.08565035378675,171.21278493666125,9828890
770,2014-02-13,171.085693359375,173.52251086829912,170.58773530635418,173.52251086829912,8657303
771,2014-02-14,174.18994140625,174.60314295370316,171.21278832874071,172.03919142364703,9218744
772,2014-02-17,172.1239471435547,174.17934617910774,171.01149123584605,173.25759214874634,9058505
773,2014-02-18,172.3040313720703,173.29994711010397,171.0220628563657,171.0220628563657,5741275
774,2014-02-19,172.11334228515625,173.75553967649714,171.63657347542193,172.27226050675966,6130140
775,2014-02-20,170.67245483398438,172.42061198986326,170.17449688857207,171.91205949550442,8041497
776,2014-02-21,171.95443725585938,172.90797494848323,170.7042380485586,171.02208866107492,6256274
777,2014-02-24,172.134521484375,172.68545209918145,170.64064785242195,171.22336210972168,6800627
778,2014-02-25,171.7531280517578,172.90797632799496,171.11744096657858,172.54774751692577,7039336
779,2014-02-26,171.78492736816406,173.08809944932955,171.2657802746773,171.84849466798775,13608048
780,2014-02-28,169.50704956054688,172.7702559561178,168.0555537197164,171.78493447821563,18949872
781,2014-03-03,170.2380828857422,170.95854058311116,168.9137216871467,169.53882843352096,11635479
782,2014-03-04,172.26168823242188,172.62191705955865,170.06855991102267,170.15331630683698,8997053
783,2014-03-05,171.00091552734375,173.3317730869813,170.60890303579242,172.8126259965246,11827655
784,2014-03-06,174.27468872070312,174.68789024663772,171.48825181131969,171.49884635955073,10172590
785,2014-03-07,184.2232666015625,185.19799340376377,174.8150382939884,174.8150382939884,33597187
786,2014-03-10,187.62420654296875,191.48073536407287,182.95188334080962,183.31211213545413,32869474
787,2014-03-11,185.35690307617188,188.12215076336827,184.79537790053314,187.52884194448148,12780183
788,2014-03-12,184.63648986816406,187.08390171047157,183.8524790015584,185.19801517861765,9431389
789,2014-03-13,186.37405395507812,189.5948821354586,185.3463542798643,185.40992158205148,17221827
790,2014-03-14,187.77256774902344,188.57776768182245,184.14911854418565,185.1980072682409,16540547
791,2014-03-18,189.955078125,192.57200233687064,188.48239344436618,188.48239344436618,19034847
792,2014-03-19,191.34303283691406,192.8051231708934,189.70082100810674,190.70733154740893,16376397
793,2014-03-20,191.97869873046875,192.29654934003696,190.31531213072768,191.04635014433202,29711945
794,2014-03-21,187.6984100341797,193.53617730388228,186.924993675583,192.19062690833255,22050970
795,2014-03-24,191.85157775878906,192.56142672512289,188.82145171128332,188.85323536000305,28815466
796,2014-03-25,186.321044921875,186.99911015809587,184.88014391809688,186.25747763206596,31299573
797,2014-03-26,188.84263610839844,191.3324259207486,186.71306097256974,186.73425007118863,13811011
798,2014-03-27,190.8662567138672,191.74563261993572,189.03334305457935,189.61605742711868,55407935
799,2014-03-28,194.1294708251953,194.9346849171593,190.70733215173826,190.70733215173826,18667646
800,2014-03-31,197.2231903076172,199.1408464127404,193.5043898648294,194.1506716003137,18751896
801,2014-04-01,199.73416137695312,200.2427139330103,196.9159261457115,198.3356383115642,15640608
802,2014-04-02,203.03973388671875,203.84494794647844,198.7806117864833,200.24270206661996,26780181
803,2014-04-03,201.8637237548828,204.04625769534957,199.2679882079862,202.74309971921727,26550895
804,2014-04-04,200.08375549316406,201.99083086639914,199.51163571017852,201.72596714507483,12513877
805,2014-04-07,200.0625762939453,202.3510696840401,197.9859880363194,200.03079264581385,12905249
806,2014-04-09,203.87672424316406,204.8408565122163,200.69827460701362,201.3021780575926,13438946
807,2014-04-10,205.3387908935547,206.3664903399383,203.8872953820262,204.4170369272263,10649501
808,2014-04-11,202.09677124023438,205.7625982099877,201.42930053446457,203.90849562794133,11691621
809,2014-04-15,201.1114501953125,202.14975839276067,198.46274232101024,201.30216621501407,9264526
810,2014-04-16,199.4586639404297,203.20924741210666,198.78059866560156,200.56052531637232,12381278
811,2014-04-17,203.23043823242188,203.80255802305174,199.98840722561903,200.242690546413,7845800
812,2014-04-21,203.33641052246094,205.5295390330878,202.59476370524303,205.5295390330878,11817203
813,2014-04-22,205.0633544921875,209.51319273983614,202.59475364900436,203.4211568283292,19331824
814,2014-04-23,204.9362335205078,208.0828999092084,204.32173544255042,205.32824603650602,15288495
815,2014-04-24,204.9362335205078,204.9362335205078,204.9362335205078,204.9362335205078,0
816,2014-04-25,200.93133544921875,205.32820025964207,200.4545666349578,205.11630929549239,13252156
817,2014-04-28,200.24269104003906,202.57354840428252,199.4692606716813,201.25979603587172,16610579
818,2014-04-29,199.24679565429688,201.67301835442606,198.75943220424875,200.46519720695377,8396497
819,2014-04-30,198.29324340820312,203.42114673777402,196.87353136193417,200.00960283597786,14391181
820,2014-05-02,196.66159057617188,200.75121318411286,196.21661958458486,199.18317773137025,9070553
821,2014-05-05,200.63470458984375,203.10330542374447,196.00475901189913,196.00475901189913,15199246
822,2014-05-06,204.13101196289062,204.90442821766757,200.7830353222049,200.85719716835501,12392211
823,2014-05-07,203.6012725830078,205.83679342146803,202.7960726150916,203.44235432847046,10571569
824,2014-05-08,203.48471069335938,205.56129890951277,201.46109522303382,204.0780195915567,11949181
825,2014-05-09,211.3884735107422,211.68513503626264,202.53117568146405,202.53117568146405,18452114
826,2014-05-12,217.9784698486328,222.27998422654525,210.64684360558905,210.8163563966661,30847764
827,2014-05-13,225.33132934570312,226.47558327264537,219.20750921334857,220.37293809706978,26863271
828,2014-05-14,221.53834533691406,226.30601975505743,220.6059967225839,225.45844167878718,19375695
829,2014-05-15,223.2123260498047,224.61084896825307,220.2139837796521,221.53834485426935,20864719
830,2014-05-16,230.94638061523438,245.06957557813908,227.27649374196167,233.26815394252677,52633579
831,2014-05-19,239.67709350585938,240.68283626688898,232.58338445841002,233.46073817364746,23797958
832,2014-05-20,231.0747833251953,241.5922865594903,230.18674475731203,241.356906628954,22509088
833,2014-05-21,230.7644805908203,236.01787485733792,229.76943698678804,231.07475409637144,21991587
834,2014-05-22,235.55784606933594,238.25410207762846,232.11263958173816,232.39083016716415,18745180
835,2014-05-23,241.26060485839844,242.23426471465612,235.81462625069761,237.85820918570238,16566818
836,2014-05-26,235.75045776367188,243.94617430036547,230.0369727573126,242.3412823627227,16073584
837,2014-05-27,232.80809020996094,237.09853862884202,230.05833897997067,236.0286012960313,11273379
838,2014-05-28,233.01136779785156,236.7989590152077,232.12331497424032,233.16115502152232,11351815
839,2014-05-29,229.72665405273438,233.9743058768011,228.6139061488634,233.78172231038835,27659174
840,2014-05-30,227.83285522460938,233.18254150384556,226.82711248997356,232.1768130537049,17293884
841,2014-06-02,231.57763671875,232.87226908947449,227.96124534855022,229.9834299142843,8806299
842,2014-06-03,234.40232849121094,235.81465110194847,230.53984306094722,231.81307751377446,10874352
843,2014-06-04,230.5718994140625,235.77181290886898,230.30442223477468,233.81382281849986,8826406
